display_template,pref_label,objectid,title,alternative_form,term_type,term_type_uri,vocabulary,vocabulary_uri,language,establish_date,terminate_date,birth_date,death_date,definition,usage,history,location,location_uri,subject_area,broader_term,broader_term_objectid,narrower_term,narrower_term_objectid,related_term,related_term_objectid,exact_match,exact_match_uri,close_match,close_match_uri,related_external,related_external_uri,source,publisher,publisher_uri,rights,rights_statement,rights_statement_uri,absorbed_organization,absorbed_organization_objectid,absorbing_organization,absorbing_organization_objectid,component_of_merger,component_of_merger_objectid,mergee,mergee_objectid,predecessor,predecessor_objectid,predecessor_of_split,predecessor_of_split_objectid,product_of_merger,product_of_merger_objectid,product_of_split,product_of_split_objectid,successor,successor_objectid
record,International Harvester Company of America,isun0022,International Harvester Company of America,,Authority;Corporate Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#CorporateName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,1902,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the entity. See exact matches in external vocabularies for more information about this term. Review and assign related terms as appropriate.,Metadata Services selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,Illinois--Chicago,http://id.worldcat.org/fast/1204048,,,,,,International Harvester Company,isun0023,International Harvester Company of America,http://id.loc.gov/authorities/names/no89021151,,,,,"International Harvester Company of America Deering Harvesting Machines catalog, viewed on 2024-09-23 (International Harvester Company of America, Chicago) <a href=""https://n2t.net/ark:/87292/w9c824j7f"">https://n2t.net/ark:/87292/w9c824j7f</a>",Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,International Harvester Company,isun0023,International Harvester Company,,Authority;Corporate Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#CorporateName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,1902,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the entity. See exact matches in external vocabularies for more information about this term. Review and assign related terms as appropriate.,Metadata Services selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,Illinois--Chicago,http://id.worldcat.org/fast/1204048,,,,,,International Harvester Company of America,isun0022,International Harvester Company,http://id.loc.gov/authorities/names/n50061415,,,,,"International Harvester Company auto buggy, 1909 (I.H.C., International) <a href=""https://n2t.net/ark:/87292/w9pg0b"">https://n2t.net/ark:/87292/w9pg0b</a>",Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Curtiss Hall (Ames, Iowa)",isun0024,"Curtiss Hall (Ames, Iowa)","Agriculture Hall (Ames, Iowa)",Authority;Corporate Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#CorporateName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,1909,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the entity. Agriculture Hall was built 1909 and renamed Curtiss Hall in 1947. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,"Catt Hall (Ames, Iowa)",isun0007,,,,,,,"Curtiss Hall (Agriculture Hall), 1909 <a href=""https://n2t.net/ark:/87292/w9m03xx28"">https://n2t.net/ark:/87292/w9m03xx28</a>; Curtiss Hall, viewed on 2024-09-23 (Agriculture Hall built in 1909) <a href=""https://historicexhibits.lib.iastate.edu/buildings/curtiss.html"">https://historicexhibits.lib.iastate.edu/buildings/curtiss.html</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Anderson, Julia Faltinson, 1919-2012",isun0025,"Anderson, Julia Faltinson, 1919-2012","Anderson, Julia Faltinson; Faltinson, Julia",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1919-08-16,2012-01-23,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University home economics professor and administrator. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,,,,,,,"Sew easy. Demonstrating how to match plaids, 1954 (Julia Faltinson) <a href=""https://n2t.net/ark:/87292/w9hd7nz5k"">https://n2t.net/ark:/87292/w9hd7nz5k</a>; Julia Faltinson Anderson papers, 2021-01 (Julia Faltinson Anderson) <a href=""https://n2t.net/ark:/87292/w9377622n"">https://n2t.net/ark:/87292/w9377622n</a>; Anderson, Julia Faltinson, 2021-07-30 (Julia Marie Faltinson) <a href=""https://isubios.pubpub.org/pub/78oh4qhk"">https://isubios.pubpub.org/pub/78oh4qhk</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Anderson, Marvin A., 1913-2006",isun0026,"Anderson, Marvin A., 1913-2006","Anderson, Marvin A.",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1913-01-31,2006-03-06,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University agronomy professor and administrator. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,,,,,,,"Marvin Anderson, viewed on 2024-10-22 (Marvin Anderson) <a href=""https://n2t.net/ark:/87292/w9052s"">https://n2t.net/ark:/87292/w9052s</a>; Marvin Anderson Papers, 2019-01-23 (Marvin A. Anderson) <a href=""https://n2t.net/ark:/87292/w96b8n"">https://n2t.net/ark:/87292/w96b8n</a>; Anderson, Marvin A., 2021-07-30 (Marvin A. Anderson) <a href=""https://isubios.pubpub.org/pub/q7w1vraw"">https://isubios.pubpub.org/pub/q7w1vraw</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Chrystal, John, 1926-2000",isun0027,"Chrystal, John, 1926-2000","Chrystal, John",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1926,2000-01-19,Preferred form of name for use in Iowa State University Library metadata.,"Use this name to describe resources by or about the member of the Garst family who is involved in banking, agriculture, and politics. Review and assign related terms as appropriate.","Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa,http://id.worldcat.org/fast/1205835,,,,,,,,,,,,,,"International Trade, 1984-11-14 (John Chrystal) <a href=""https://n2t.net/ark:/87292/w9pv6bc3x"">https://n2t.net/ark:/87292/w9pv6bc3x</a>; John Chrystal Papers, 2018-12-12 (John Chrystal) <a href=""http://n2t.net/ark:/87292/w9pt96"">http://n2t.net/ark:/87292/w9pt96</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Zaffarano, Daniel J., 1917-2004",isun0028,"Zaffarano, Daniel J., 1917-2004","Zaffarano, Daniel",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1917-12-16,2004-12-03,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University physics professor and administrator. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,,,,,,,"Imagination and the Limits of Science, 1982-03-26 (Daniel J. Zaffarano) <a href=""https://n2t.net/ark:/87292/w9000052h"">https://n2t.net/ark:/87292/w9000052h</a>; Zaffarano, Daniel Joseph, 2021-11-09 (Daniel J. Zaffarano) <a href=""https://isubios.pubpub.org/pub/wjv55r8v"">https://isubios.pubpub.org/pub/wjv55r8v</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Adams, Jean W.",isun0029,"Adams, Jean W.","Adams, Jean; Adams, Jean Watterson",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University economics professor and administrator. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,,,,,,,"Has China Lost the Road to Socialism, 1979-12-06 (Jean W. Adams) <a href=""https://n2t.net/ark:/87292/w9445hh6n"">https://n2t.net/ark:/87292/w9445hh6n</a>; Interview with Jean Adams, 2005-09-28 (Jean Adams) <a href=""https://n2t.net/ark:/87292/w9hd7p01h"">https://n2t.net/ark:/87292/w9hd7p01h</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Alcalay, Glenn",isun0030,"Alcalay, Glenn",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Peace Corps volunteer and anthropologist. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,,,,,,,"Pacific Islands in the Nuclear Age, 1988-11-10 (Glenn Alcalay) <a href=""https://n2t.net/ark:/87292/w9bz61d5j"">https://n2t.net/ark:/87292/w9bz61d5j</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Alliger, Henry",isun0031,"Alliger, Henry",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the Iowa State University student. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,,,,,,,"Petition-The Forgotten Freedom?, 2005-04-12 (Henry Alliger) <a href=""https://n2t.net/ark:/87292/w99w0944h"">https://n2t.net/ark:/87292/w99w0944h</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Aspy, Virginia H.",isun0032,"Aspy, Virginia H.",,Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,,,Preferred form of name for use in Iowa State University Library metadata.,"Use this name to describe resources by or about the nurse, professor, and administrator. Review and assign related terms as appropriate.","Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,,,,,,,"What Makes an Effective Teacher and Counselor, 1979-03-30 (Virginia Aspy) <a href=""https://n2t.net/ark:/87292/w9bv7b11r"">https://n2t.net/ark:/87292/w9bv7b11r</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Assilmi, Aminah, 1945-2010",isun0033,"Assilmi, Aminah, 1945-2010","Huff, Janice, 1945-2010",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1945,2010-03-05,Preferred form of name for use in Iowa State University Library metadata.,Use this name to describe resources by or about the journalist and Muslim activist. Review and assign related terms as appropriate.,"Based on the sources cited, Metadata Services recommends this form of the name over other variants.",,,,,,,,,,Q4746392,https://www.wikidata.org/wiki/Q4746392,,,,,"Freedom of Women in Islam, 1990-09-06 (Aminah Assilmi) <a href=""https://n2t.net/ark:/87292/w9qn5zh12"">https://n2t.net/ark:/87292/w9qn5zh12</a>; Who was Aminah Assilmi?, viewed on 2024-10-29 (Aminah Assilmi nee Janice Huff) <a href=""https://www.soundvision.com/article/who-was-aminah-assilmi"">https://www.soundvision.com/article/who-was-aminah-assilmi</a>",Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
record,"Atanasoff, John V. (John Vincent)",isun0034,"Atanasoff, John V. (John Vincent)","Atanasoff, John V.; Atanasoff, John Vincent; Atanasoff, J. V.",Authority;Personal Name,http://www.loc.gov/mads/rdf/v1#Authority;http://www.loc.gov/mads/rdf/v1#PersonalName,Iowa State University names,https://digital.lib.iastate.edu/isulv/vocab/vocab004.html,eng,,,1903,1995-06-15,Preferred form of name for use in Iowa State University Library metadata.,"Use this name to describe resources by or about the Iowa State College student, and mathematics and physics professor. See exact matches in external vocabularies for more information about this name. Review and assign related terms as appropriate.",Metadata Services selected this term from an external vocabulary for local use. The form and usage of the term have not been modified.,Iowa--Ames,http://id.worldcat.org/fast/1207548,,,,,,,,"Atanasoff, John V. (John Vincent);Q314308",http://id.loc.gov/authorities/names/n84151450;https://www.wikidata.org/wiki/Q314308,,,,,"John V. Atanasoff letter to the Iowa State College Research Council regarding the mechanization of mathematical equations and a request for grant money, March 24, 1939 (J. V. Atanasoff) <a href=""https://n2t.net/ark:/87292/w9tm2q"">https://n2t.net/ark:/87292/w9tm2q</a>; John Vincent Atanasoff Papers, 2019-05-29 (John Vincent Atanasoff) <a href=""https://n2t.net/ark:/87292/w9p206"">https://n2t.net/ark:/87292/w9p206</a>",Library of Congress,http://id.loc.gov/authorities/names/n78089035,http://opendatacommons.org/licenses/pddl/1.0/,,,,,,,,,,,,,,,,,,,,
